,Date_first_seen,Duration,Proto,Src_IP_Addr,Src_Pt,Dst_IP_Addr,Dst_Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription,year,day,month
3774,2017-03-18 03:13:52.527,9.57,TCP  ,10012_231,44753,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3775,2017-03-21 03:10:40.247,0.076,TCP  ,OPENSTACK_NET,52837,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,21,3
3776,2017-03-21 05:24:20.762,8.798,TCP  ,EXT_SERVER,22,10006_27,62365.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3777,2017-03-16 12:41:13.444,30.998,TCP  ,EXT_SERVER,80,12453_121,41844.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
3778,2017-03-19 13:30:38.485,0.195,TCP  ,EXT_SERVER,23,10106_26,41201.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
3779,2017-03-20 11:34:28.724,0.942,TCP  ,17173_42,18032,EXT_SERVER,22.0,6,     340,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3780,2017-03-16 16:44:11.302,6.862,TCP  ,10004_36,28595,EXT_SERVER,22.0,7,     390,1,.APRSF,0,suspicious,---,---,---,2017,16,3
3781,2017-03-17 22:16:40.570,0.044,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62800.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,17,3
3782,2017-03-16 21:11:40.057,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49859.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,16,3
3783,2017-03-17 12:22:40.094,0.071,TCP  ,OPENSTACK_NET,53954,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,17,3
3784,2017-03-21 15:27:22.960,0.0,TCP  ,18948_52,51717,EXT_SERVER,5358.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,21,3
3785,2017-03-20 14:39:59.316,9.732,TCP  ,EXT_SERVER,22,10054_249,42303.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3786,2017-03-16 01:42:48.863,124.207,TCP  ,EXT_SERVER,22,10004_36,42070.0,8,     481,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3787,2017-03-18 02:29:12.480,8.877,TCP  ,EXT_SERVER,22,10008_104,60855.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3788,2017-03-17 01:25:41.960,0.045,TCP  ,OPENSTACK_NET,54236,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,17,3
3789,2017-03-17 12:26:40.103,0.07,TCP  ,OPENSTACK_NET,54037,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,17,3
3790,2017-03-18 19:43:21.722,14.147,TCP  ,EXT_SERVER,22,10006_27,54089.0,10,    4649,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3791,2017-03-17 09:28:40.560,0.039,TCP  ,OPENSTACK_NET,57755,EXT_SERVER,8000.0,5,     469,1,.AP.SF,0,normal,---,---,---,2017,17,3
3792,2017-03-16 00:57:13.442,0.062,TCP  ,OPENSTACK_NET,63373,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,16,3
3793,2017-03-19 20:56:03.563,172.888,TCP  ,12146_5,19303,EXT_SERVER,23.0,3,     138,1,....S.,0,suspicious,---,---,---,2017,19,3
3794,2017-03-18 20:41:16.364,30.998,TCP  ,EXT_SERVER,80,15588_32,59508.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
3795,2017-03-21 16:01:40.152,0.107,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60603.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,21,3
3796,2017-03-15 15:10:31.054,16.088,TCP  ,EXT_SERVER,22,10004_36,52954.0,7,     453,1,.AP.S.,0,suspicious,---,---,---,2017,15,3
3797,2017-03-17 23:42:22.258,121.852,TCP  ,10004_36,15713,EXT_SERVER,22.0,4,     210,1,.A.RS.,0,suspicious,---,---,---,2017,17,3
3798,2017-03-16 03:34:22.241,8.673,TCP  ,EXT_SERVER,22,10054_224,57623.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3799,2017-03-19 03:06:47.083,12.382,TCP  ,EXT_SERVER,22,10006_27,57383.0,23,    3528,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
3800,2017-03-16 10:33:12.038,0.078,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55684.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
3801,2017-03-15 22:48:13.449,136.125,TCP  ,OPENSTACK_NET,61153,EXT_SERVER,8000.0,4,     190,1,.A..SF,0,normal,---,---,---,2017,15,3
3802,2017-03-21 14:44:31.176,20.7,TCP  ,EXT_SERVER,22,10767_152,20283.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
3803,2017-03-18 03:53:27.006,19.693,TCP  ,14105_47,39978,EXT_SERVER,22.0,24,    2946,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3804,2017-03-16 04:32:27.933,8.355,TCP  ,EXT_SERVER,22,10054_224,46004.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3805,2017-03-17 22:13:07.773,5.301,TCP  ,11168_19,59991,EXT_SERVER,22.0,14,    1699,1,  0xdb,0,suspicious,---,---,---,2017,17,3
3806,2017-03-16 20:15:10.302,30.997,TCP  ,12875_68,16407,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
3807,2017-03-19 22:01:40.306,0.043,TCP  ,OPENSTACK_NET,51173,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,19,3
3808,2017-03-17 22:16:38.552,19.693,TCP  ,EXT_SERVER,22,14105_47,64550.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,17,3
3809,2017-03-16 12:55:18.544,30.998,TCP  ,12453_121,65058,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
3810,2017-03-15 11:50:36.280,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61441.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,15,3
3811,2017-03-16 20:31:51.459,30.999,TCP  ,EXT_SERVER,80,12895_147,48583.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
3812,2017-03-16 18:19:10.172,57.011,TCP  ,EXT_SERVER,22,10004_36,32127.0,10,    5613,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3813,2017-03-17 04:31:40.572,0.045,TCP  ,OPENSTACK_NET,51972,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,17,3
3814,2017-03-20 13:44:26.316,12.384,TCP  ,10054_224,42798,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3815,2017-03-18 21:58:36.821,30.998,TCP  ,15588_32,52117,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,18,3
3816,2017-03-15 01:18:01.601,0.0,TCP  ,10110_122,13014,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,15,3
3817,2017-03-15 07:25:06.280,0.0,ICMP ,10118_90,0,EXT_SERVER,8.0,1,      46,1,......,0,suspicious,---,---,---,2017,15,3
3818,2017-03-18 13:34:40.204,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57397.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,18,3
3819,2017-03-21 17:38:14.277,20.69,TCP  ,EXT_SERVER,22,10767_152,17214.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
3820,2017-03-19 14:16:40.259,0.056,TCP  ,OPENSTACK_NET,50541,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,19,3
3821,2017-03-19 17:40:19.557,0.0,UDP  ,11878_247,55619,EXT_SERVER,1900.0,1,     122,1,......,0,suspicious,---,---,---,2017,19,3
3822,2017-03-20 20:48:07.189,10.939,TCP  ,10054_208,44862,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3823,2017-03-17 22:09:32.924,30.998,TCP  ,10956_200,22241,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,17,3
3824,2017-03-21 01:59:16.645,9.271,TCP  ,10012_211,41040,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3825,2017-03-19 05:07:40.267,0.072,TCP  ,OPENSTACK_NET,57141,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,19,3
3826,2017-03-21 04:51:39.803,9.311,TCP  ,10004_36,60725,EXT_SERVER,22.0,4,     218,1,.A.RS.,0,suspicious,---,---,---,2017,21,3
3827,2017-03-19 23:04:40.571,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64170.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,19,3
3828,2017-03-19 04:43:40.250,0.057,TCP  ,OPENSTACK_NET,56723,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,19,3
3829,2017-03-17 10:51:40.179,0.08,TCP  ,OPENSTACK_NET,50421,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,2017,17,3
3830,2017-03-20 11:54:27.345,20.182,TCP  ,14076_119,58123,EXT_SERVER,22.0,26,    3022,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3831,2017-03-16 18:49:06.603,8.688,TCP  ,EXT_SERVER,22,10004_36,32941.0,8,    3442,1,.AP.S.,0,suspicious,---,---,---,2017,16,3
3832,2017-03-18 22:32:06.212,30.998,TCP  ,EXT_SERVER,80,15588_32,36951.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
3833,2017-03-17 16:02:16.381,0.158,TCP  ,EXT_SERVER,34306,10320_208,80.0,104,    5625,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
3834,2017-03-21 18:10:49.581,0.0,ICMP ,EXT_SERVER,0,10156_89,0.0,1,      36,1,......,0,suspicious,---,---,---,2017,21,3
3835,2017-03-16 14:28:40.041,0.076,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54987.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
3836,2017-03-20 13:49:20.524,12.244,TCP  ,10527_71,48775,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3837,2017-03-17 03:20:42.458,9.235,TCP  ,10054_208,48137,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
3838,2017-03-17 15:01:40.572,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63556.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,17,3
3839,2017-03-19 10:22:40.572,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50984.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,19,3
3840,2017-03-20 01:31:40.256,0.102,TCP  ,OPENSTACK_NET,54815,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,2017,20,3
3841,2017-03-16 03:38:12.492,8.794,TCP  ,10012_195,43301,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3842,2017-03-15 04:38:28.087,0.087,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50416.0,7,    1727,1,.AP.SF,0,normal,---,---,---,2017,15,3
3843,2017-03-20 13:51:16.314,4.574,TCP  ,EXT_SERVER,22,10012_231,43471.0,16,    2893,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3844,2017-03-18 02:10:46.463,8.018,TCP  ,10012_231,54243,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3845,2017-03-17 05:37:59.449,18.921,TCP  ,13390_80,4663,EXT_SERVER,22.0,24,    2900,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
3846,2017-03-18 14:17:25.603,0.0,TCP  ,EXT_SERVER,23,15228_226,59518.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,18,3
3847,2017-03-15 12:46:24.549,10.048,TCP  ,EXT_SERVER,22,10012_195,39164.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
3848,2017-03-16 20:32:08.396,30.998,TCP  ,12875_68,26723,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
3849,2017-03-16 05:11:35.171,0.062,TCP  ,OPENSTACK_NET,50229,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,16,3
3850,2017-03-16 20:27:33.204,30.998,TCP  ,12875_68,14345,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
3851,2017-03-16 21:55:41.897,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61537.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,16,3
3852,2017-03-20 01:36:40.254,0.102,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54900.0,7,    1727,1,.AP.SF,0,normal,---,---,---,2017,20,3
3853,2017-03-19 08:11:19.011,0.03,TCP  ,15944_209,52247,EXT_SERVER,23.0,2,      92,1,....S.,0,suspicious,---,---,---,2017,19,3
3854,2017-03-16 09:51:12.072,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53887.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,16,3
3855,2017-03-18 12:26:59.462,7.609,TCP  ,EXT_SERVER,22,15107_234,61267.0,12,    2133,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3856,2017-03-21 03:31:58.310,2.071,TCP  ,EXT_SERVER,22,17626_160,58091.0,12,    2545,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3857,2017-03-18 02:04:06.604,24.092,TCP  ,14105_47,56748,EXT_SERVER,22.0,27,    3056,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3858,2017-03-16 04:29:08.671,9.607,TCP  ,10008_98,54800,EXT_SERVER,22.0,18,    2335,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3859,2017-03-19 06:51:48.421,1.317,TCP  ,16124_64,61722,EXT_SERVER,21.0,3,     152,1,....S.,0,suspicious,---,---,---,2017,19,3
3860,2017-03-15 01:57:06.070,9.156,TCP  ,10006_27,62934,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
3861,2017-03-21 14:26:32.302,0.0,TCP  ,EXT_SERVER,5358,18904_242,65326.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,21,3
3862,2017-03-15 14:18:38.137,21.091,TCP  ,10979_3,52810,EXT_SERVER,22.0,28,    3823,1,.AP.SF,0,suspicious,---,---,---,2017,15,3
3863,2017-03-21 22:49:40.057,0.055,TCP  ,OPENSTACK_NET,59520,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,21,3
3864,2017-03-17 23:02:09.823,0.0,TCP  ,EXT_SERVER,5358,14403_196,8444.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
3865,2017-03-17 20:59:29.748,0.0,TCP  ,EXT_SERVER,7547,14282_253,31610.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
3866,2017-03-19 00:19:42.534,0.0,TCP  ,15484_77,7334,EXT_SERVER,23.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,19,3
3867,2017-03-17 15:07:41.763,0.049,TCP  ,OPENSTACK_NET,56893,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,17,3
3868,2017-03-21 19:18:47.530,0.0,TCP  ,EXT_SERVER,8008,10418_200,58022.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,21,3
3869,2017-03-19 11:27:17.032,5.691,TCP  ,10006_27,49907,EXT_SERVER,22.0,7,     441,1,.APRSF,0,suspicious,---,---,---,2017,19,3
3870,2017-03-17 06:34:06.229,9.466,TCP  ,EXT_SERVER,22,10008_104,40399.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
3871,2017-03-19 04:32:31.099,121.888,TCP  ,EXT_SERVER,22,10004_36,62431.0,6,    1337,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
3872,2017-03-16 23:41:40.574,0.064,TCP  ,OPENSTACK_NET,63352,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,16,3
3873,2017-03-19 01:44:27.259,7.36,TCP  ,10004_36,38391,EXT_SERVER,22.0,7,     381,1,.APRSF,0,suspicious,---,---,---,2017,19,3
3874,2017-03-15 14:59:31.113,0.0,TCP  ,11030_167,80,EXT_SERVER,297.0,1,      46,1,.A..S.,0,suspicious,---,---,---,2017,15,3
3875,2017-03-15 14:36:57.381,14.997,TCP  ,10956_5,80,EXT_SERVER,80.0,3,     138,1,....S.,0,unknown,---,---,---,2017,15,3
3876,2017-03-17 10:37:40.573,0.054,TCP  ,OPENSTACK_NET,58968,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,17,3
3877,2017-03-20 01:26:43.147,6.659,TCP  ,10004_36,31616,EXT_SERVER,22.0,6,     329,1,.APRS.,0,suspicious,---,---,---,2017,20,3
3878,2017-03-15 07:11:33.216,0.075,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53011.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
3879,2017-03-17 04:04:20.499,9.469,TCP  ,EXT_SERVER,22,10008_98,52337.0,19,    3185,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
3880,2017-03-21 00:18:27.637,9.581,TCP  ,EXT_SERVER,22,10054_208,35360.0,20,    3249,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3881,2017-03-21 18:34:18.081,0.001,TCP  ,EXT_SERVER,10000,10609_82,37286.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,21,3
3882,2017-03-16 03:38:42.182,10.98,TCP  ,10527_71,50382,EXT_SERVER,22.0,17,    2283,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3883,2017-03-19 05:19:17.626,120.425,TCP  ,EXT_SERVER,22,10004_36,16454.0,13,    8533,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
3884,2017-03-16 04:27:42.651,9.489,TCP  ,10008_104,35369,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,16,3
3885,2017-03-20 13:12:54.580,10.438,TCP  ,10012_224,55091,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3886,2017-03-20 09:49:40.561,0.05,TCP  ,OPENSTACK_NET,61668,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,20,3
3887,2017-03-19 19:26:44.581,0.0,ICMP ,EXT_SERVER,0,10025_123,3.3,1,     464,1,......,0,suspicious,---,---,---,2017,19,3
3888,2017-03-15 04:50:33.214,0.059,TCP  ,OPENSTACK_NET,1162,EXT_SERVER,8000.0,6,     515,1,.AP.SF,0,normal,---,---,---,2017,15,3
3889,2017-03-17 07:16:40.065,0.077,TCP  ,OPENSTACK_NET,60283,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,17,3
3890,2017-03-17 01:56:40.571,0.047,TCP  ,OPENSTACK_NET,49306,EXT_SERVER,8000.0,6,     589,1,.AP.SF,0,normal,---,---,---,2017,17,3
3891,2017-03-21 16:40:57.650,19.067,TCP  ,EXT_SERVER,22,14105_56,48076.0,26,    3745,1,.APRSF,0,suspicious,---,---,---,2017,21,3
3892,2017-03-21 21:25:10.784,20.565,TCP  ,10767_152,25526,EXT_SERVER,22.0,24,    2889,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3893,2017-03-16 03:27:07.761,0.001,TCP  ,EXT_SERVER,23,11949_165,8058.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,16,3
3894,2017-03-20 14:23:01.269,123.91,TCP  ,10004_36,32720,EXT_SERVER,22.0,5,     262,1,.A.RS.,0,suspicious,---,---,---,2017,20,3
3895,2017-03-15 17:32:36.224,0.051,TCP  ,OPENSTACK_NET,54578,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,15,3
3896,2017-03-21 10:32:57.898,19.397,TCP  ,10767_152,27655,EXT_SERVER,22.0,24,    2895,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3897,2017-03-20 16:43:40.261,0.084,TCP  ,OPENSTACK_NET,52624,EXT_SERVER,8000.0,6,     586,1,.AP.SF,0,normal,---,---,---,2017,20,3
3898,2017-03-20 13:55:43.682,25.224,TCP  ,14076_119,27050,EXT_SERVER,22.0,25,    3036,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3899,2017-03-21 13:09:52.209,22.841,TCP  ,10767_152,17316,EXT_SERVER,22.0,25,    2959,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3900,2017-03-17 16:37:42.055,0.054,TCP  ,OPENSTACK_NET,60489,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,17,3
3901,2017-03-17 01:12:18.244,121.202,TCP  ,10004_36,47367,EXT_SERVER,22.0,3,     179,1,.AP.S.,0,suspicious,---,---,---,2017,17,3
3902,2017-03-15 19:43:46.992,6.998,TCP  ,11488_15,7880,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,15,3
3903,2017-03-16 20:36:45.281,30.997,TCP  ,12875_68,6291,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,16,3
3904,2017-03-19 06:19:41.932,0.047,TCP  ,OPENSTACK_NET,63158,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,19,3
3905,2017-03-18 14:36:40.572,0.046,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63294.0,7,     561,1,.AP.SF,0,normal,---,---,---,2017,18,3
3906,2017-03-21 18:17:25.814,11.207,TCP  ,EXT_SERVER,22,18851_139,32158.0,21,    4277,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3907,2017-03-16 19:51:46.223,30.999,TCP  ,EXT_SERVER,80,12875_68,36956.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,16,3
3908,2017-03-17 04:53:38.198,0.0,TCP  ,EXT_SERVER,9200,10088_206,51040.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,17,3
3909,2017-03-20 15:25:42.023,0.0,TCP  ,EXT_SERVER,8888,17761_85,54038.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
3910,2017-03-21 03:39:23.139,0.0,TCP  ,18384_198,18389,EXT_SERVER,2323.0,1,      46,1,....S.,0,suspicious,---,---,---,2017,21,3
3911,2017-03-18 22:07:23.354,30.996,TCP  ,EXT_SERVER,80,15588_32,26711.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
3912,2017-03-19 12:22:46.339,6.352,TCP  ,EXT_SERVER,22,10004_36,60617.0,6,     467,1,.AP.S.,0,suspicious,---,---,---,2017,19,3
3913,2017-03-21 11:21:18.529,13.973,TCP  ,18736_219,57428,EXT_SERVER,22.0,17,    1988,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3914,2017-03-18 07:36:40.180,0.084,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51233.0,7,    1728,1,.AP.SF,0,normal,---,---,---,2017,18,3
3915,2017-03-21 14:53:50.203,20.47,TCP  ,14105_56,56136,EXT_SERVER,22.0,25,    3035,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3916,2017-03-17 19:45:25.120,0.016,UDP  ,10014_199,123,EXT_SERVER,33667.0,1,      76,1,......,0,suspicious,---,---,---,2017,17,3
3917,2017-03-15 04:47:34.712,0.059,TCP  ,OPENSTACK_NET,1160,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,15,3
3918,2017-03-18 22:53:18.156,31.003,TCP  ,EXT_SERVER,80,15588_32,31899.0,6,     264,1,.A..S.,0,unknown,---,---,---,2017,18,3
3919,2017-03-21 14:19:49.458,99.725,TCP  ,EXT_SERVER,22,18851_139,23626.0,14,    9561,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3920,2017-03-17 04:16:40.574,0.044,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,51713.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,17,3
3921,2017-03-18 09:19:40.188,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,53005.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,18,3
3922,2017-03-19 21:47:53.141,0.06,TCP  ,EXT_SERVER,3523,11061_8,53281.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,19,3
3923,2017-03-20 01:11:49.803,0.0,TCP  ,EXT_SERVER,23,17039_202,8450.0,1,      40,1,.A.R..,0,suspicious,---,---,---,2017,20,3
3924,2017-03-20 11:16:06.711,0.952,TCP  ,EXT_SERVER,22,17173_42,26931.0,5,    1285,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3925,2017-03-16 09:46:12.405,0.083,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52422.0,7,    1727,1,.AP.SF,0,normal,---,---,---,2017,16,3
3926,2017-03-20 13:54:09.711,9.637,TCP  ,10054_208,38457,EXT_SERVER,22.0,15,    2163,1,.AP.SF,0,suspicious,---,---,---,2017,20,3
3927,2017-03-17 11:58:40.578,0.038,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,60354.0,7,     556,1,.AP.SF,0,normal,---,---,---,2017,17,3
3928,2017-03-16 04:15:13.449,1.001,TCP  ,OPENSTACK_NET,50444,EXT_SERVER,8000.0,6,     614,1,.AP.SF,0,normal,---,---,---,2017,16,3
3929,2017-03-17 06:23:47.235,5.632,TCP  ,EXT_SERVER,22,11168_19,54029.0,14,    2625,1,.AP.SF,0,suspicious,---,---,---,2017,17,3
3930,2017-03-18 07:46:40.406,9.186,TCP  ,10008_109,59566,EXT_SERVER,22.0,17,    2267,1,.AP.SF,0,suspicious,---,---,---,2017,18,3
3931,2017-03-21 18:42:30.014,18.121,TCP  ,10767_152,18550,EXT_SERVER,22.0,24,    2966,1,.AP.SF,0,suspicious,---,---,---,2017,21,3
3932,2017-03-15 18:12:34.039,2.999,TCP  ,10958_226,16608,EXT_SERVER,80.0,1,      46,1,....S.,0,unknown,---,---,---,2017,15,3
3933,2017-03-16 15:56:40.160,0.154,TCP  ,OPENSTACK_NET,62672,EXT_SERVER,8000.0,6,     579,1,.AP.SF,0,normal,---,---,---,2017,16,3
3934,2017-03-19 06:57:13.205,11.791,TCP  ,EXT_SERVER,22,10006_27,44320.0,23,    3526,1,.AP.SF,0,suspicious,---,---,---,2017,19,3
3935,2017-03-15 19:20:35.171,0.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56424.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,15,3
3936,2017-03-18 19:34:40.574,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,52064.0,7,     702,1,.AP.SF,0,normal,---,---,---,2017,18,3
3937,2017-03-16 15:37:41.496,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,61581.0,7,     639,1,.AP.SF,0,normal,---,---,---,2017,16,3
